Name,Fingerprint,Flags,IP,OrPort,ObservedBW,Uptime,GPS (Long/Lat),Date
mbTorServerNode,E18E0924B390CA10E0402D565BFC595B7678ABBB,MGH,178.254.55.101,9901,2.457663,4411703,51.000000/9.000000,2015-07-11T00:00:00.000Z
ravenswood,FF8DC57988095FA795EB3AFD22EF1E89353165FB,M,67.184.181.176,9001,0.030022,4298516,41.937302/-87.655098,2015-07-11T00:00:00.000Z
awesometorrelay,5AD8C830D6C265CE0D7124D5E0C8D70108F9B7ED,M,110.175.249.202,9001,0.059075,2310082,-33.861500/151.205505,2015-07-11T00:00:00.000Z
ftnnetorg,4A56ED092AC72B40ACF43FD34EEA4FC22FCC408B,M,87.158.153.94,5666,1.150633,64904,49.486500/10.960800,2015-07-11T00:00:00.000Z
sevenbrotherschool,5FF005C2CFF8BF562BECA8F9B801A43BCD0B7682,M,92.63.110.124,27871,0.060046,2312544,50.849998/4.350000,2015-07-11T00:00:00.000Z
Unnamed,D18D23B9985E313A35440A7AFDEA81B3AEBB042E,MH,52.11.185.80,9001,0.709766,2203442,45.839901/-119.700600,2015-07-11T00:00:00.000Z
KJHtornet,9DF1967AB70B702A945E74C25A78831783663D03,MGH,162.248.141.101,9001,2.153804,1573882,43.642502/-79.387199,2015-07-11T00:00:00.000Z
anotherpoorrelay,77A71CB86C9D9FF8A8382FE81FC0DA54065A0A51,M,104.223.122.115,9001,1.245497,1235103,25.774300/-80.193703,2015-07-11T00:00:00.000Z
DNCRJ,E0BB3DB8370703566CB2C57E16F7780BF7B1C878,ME,200.223.212.210,9001,0.281846,259189,-23.547701/-46.635799,2015-07-11T00:00:00.000Z
gratinee,1687ECEA6D20E62CF371BA8D53B95E68788F98C1,MH,173.213.108.116,9001,1.179011,4923371,36.031200/-115.073898,2015-07-11T00:00:00.000Z
arrund3w0rld,0809C89B92A9441E2317D2EF27996C210C16BA09,ME,54.64.35.244,9001,0.565947,833465,35.685001/139.751404,2015-07-11T00:00:00.000Z
humbaba,0BE8EBA01005974782C4573037F4F82D915166C5,MEH,96.43.142.28,9002,1.761096,859801,39.071602/-94.628899,2015-07-11T00:00:00.000Z
TravisMcCreasRelay,CFB913BCE9B71450AC54145FDE04AD26EA381EA4,MGH,199.195.248.144,9001,5.0042610000000005,839665,42.886398/-78.878403,2015-07-11T00:00:00.000Z
BGCchrp,DF0CFEA335991DCA5B43A45C6F181956B73DFCBA,ME,203.161.103.17,9001,0.0289,43,-31.902000/115.845497,2015-07-11T00:00:00.000Z
Pragma,B48C9C9E33C667FC0AFC97FF3C7C780F2E69D4E4,MH,37.187.109.19,9001,1.325985,1859653,48.860001/2.350000,2015-07-11T00:00:00.000Z
IEditedTheConfig,5688838F898C00B204E72A2494AFA0B2E47D4A3C,M,72.68.101.239,9001,0.100196,161345,40.045700/-74.112099,2015-07-11T00:00:00.000Z
Razor,4069535506175450B75B194629736D4386050A35,M,98.186.177.7,443,0.9634940000000001,799344,37.708302/-97.225098,2015-07-11T00:00:00.000Z
XOHroland,21DA8DD4B0FB7784EF646AEFD33937E4E89D0140,MH,167.114.71.189,443,0.210238,698752,45.507801/-73.580399,2015-07-11T00:00:00.000Z
Dragons,F001CD2A9E27B7E3ECD120951CAF968213967B31,MH,193.182.144.53,443,1.182828,3877632,31.500000/34.750000,2015-07-11T00:00:00.000Z
ididntedittheconfig,A47AD4BCD488D28FF47A8B5702534B6D962BF06F,M,54.241.9.145,9001,0.123036,7615306,37.339401/-121.894997,2015-07-11T00:00:00.000Z
BabylonNetwork01,C79552275DFCD486B942510EF663ED36ACA1A84B,MGEH,193.111.136.162,443,14.636271,4153737,51.216702/6.766700,2015-07-11T00:00:00.000Z
default,479633D42F7DBD66782C875C7215F3297A3E4143,ME,5.165.38.207,443,1.183744,103,53.183498/50.118198,2015-07-11T00:00:00.000Z
Unnamed,CE76703A462421A400370EBD710808A1C76EAC75,ME,91.234.226.35,59001,0.212756,4389757,50.450001/30.523300,2015-07-11T00:00:00.000Z
makeworldbetter,F712AAF67E255075F9A1179ACCDB587C8F2D45E2,M,91.153.43.154,12001,0.121892,8707269,62.333302/25.866699,2015-07-11T00:00:00.000Z
CrytoDotNet2,95714031A1AF05F4A8DE0D83BAE0740FDC44AC2D,M,192.252.220.197,9001,0.060632,808098,33.751598/-84.391502,2015-07-11T00:00:00.000Z
AbieNathan,9DC8DF5CF11C7F51369775D22D059F9392585B2B,M,188.174.191.104,9023,1.216356,194537,48.190800/11.375500,2015-07-11T00:00:00.000Z
Reptilicus,271B638B67315D0D2B356F6D2F32196FD0423436,M,80.71.131.57,9001,0.12238299999999999,4439148,55.676102/12.568300,2015-07-11T00:00:00.000Z
Dontbleed3,ECA172090FEBE56ECA701CEF8843BAD05A7B4A9E,MGE,72.52.91.29,443,8.855399,13381448,37.515499/-121.896202,2015-07-11T00:00:00.000Z
UWashingtonCSE,AE31E0FBF0D3E1B39F1DD8F55BC070D11AF524B0,MGH,128.208.2.233,9001,2.4628550000000002,781652,47.660599/-122.291901,2015-07-11T00:00:00.000Z
default,3667CB7DBFFACEC0E08F270F7B8CA5EB8FDE5DD4,M,95.218.205.83,443,0.052224,63,25.000000/45.000000,2015-07-11T00:00:00.000Z
Evey,FF986A4573185A6912A0FF28335210CC05CE00DE,M,87.106.249.118,443,8.790119,564430,51.000000/9.000000,2015-07-11T00:00:00.000Z
VelociRapTor,C473342AA5A3555535DEC9128B6998A265805DA4,MGH,31.31.77.242,443,8.824163,3766202,50.083302/14.416700,2015-07-11T00:00:00.000Z
chouchoudesbois,D84FD88C49B6E13C1E470689CEE12BF7102F81BB,M,62.210.243.233,9001,0.121593,6241886,48.860001/2.350000,2015-07-11T00:00:00.000Z
BestKorea,9B7C6E35C0291202444DDD28BA5497BF98E50749,MG,62.210.243.177,9001,2.396352,5017376,48.860001/2.350000,2015-07-11T00:00:00.000Z
cerberus,1BD3B1951420BF0CF9F979B9276C0549EB03892C,M,217.170.205.113,80,1.224913,2394271,59.950001/10.750000,2015-07-11T00:00:00.000Z
redwood,FD1871854BFC06D7B02F10742073069F0528B5CC,MG,149.20.54.218,9001,4.319644,64904,37.491402/-122.210999,2015-07-11T00:00:00.000Z
jrmxrf,52369AC85D8E7884489F06AADE0388CB569927EC,MG,89.69.246.146,8888,2.361357,158891,52.233299/21.016701,2015-07-11T00:00:00.000Z
Unnamed,6AED6999E37B8DAEC72F6AAA5F3BE9B43C8BE4E4,M,99.6.21.190,443,0.195584,7,32.720798/-97.162598,2015-07-11T00:00:00.000Z
torutzer2,F82941A238787E72D8E43B588E601DAF0C6A6CE0,M,46.126.220.149,9031,0.216559,259372,47.471600/8.292500,2015-07-11T00:00:00.000Z
Psilocibin,44CD165F94856B2E1D73DE0BFB55A839230FC88D,M,78.56.92.253,9001,9.110528,1,56.000000/24.000000,2015-07-11T00:00:00.000Z
shermozle,E1B7E64D86906F33FEE68021F56FA27EFF6E36D0,ME,162.244.25.249,443,2.7322759999999997,28792,43.423599/-80.480003,2015-07-11T00:00:00.000Z
strongmad,8FCC491438F8ED8321B9D82F7973C4DB43A47DEB,M,2.102.163.86,9001,0.112706,626018,51.889099/-1.184700,2015-07-11T00:00:00.000Z
tor2multisec,01A0FC0A1A118E1D7B178E239654080D5CFE63F8,ME,193.90.12.87,9002,0.142005,14893459,59.950001/10.750000,2015-07-11T00:00:00.000Z
itsanoceanoutthere,75CA3F4B3F38B89F79A314667896FBBFD23FED3C,M,104.131.31.175,9001,1.3848040000000001,2687953,40.714298/-74.005997,2015-07-11T00:00:00.000Z
hydrogen,A7056C303A2EB4037584A8F73F9D755963D7FECF,M,75.100.41.50,9001,0.153831,164148,42.563202/-89.791199,2015-07-11T00:00:00.000Z
graphiclunarkid,76C7F6E1C94A1124303E928F4B59008602F1D808,M,85.119.83.141,9001,0.13120199999999999,3187529,EC2V/51.514198,2015-07-11T00:00:00.000Z
theShocker3,5E1A442BF2BA9E6B219738D484F30C3E15847E50,M,107.170.227.129,9001,1.856137,3738718,37.774899/-122.419403,2015-07-11T00:00:00.000Z
centrobox,337257DD87AF0F95592A587CC7D173D205A17B03,M,184.171.243.102,9001,2.653184,64843,28.588699/-81.189301,2015-07-11T00:00:00.000Z
fatshark,D55963220CDE49DAF81D4A8FFD2DCFF150345ABC,M,78.110.160.185,8443,1.569901,1808589,51.500000/-0.130000,2015-07-11T00:00:00.000Z
Unnamed,24627981B63DA3259D2FA3D46BA91C981A6829DC,MG,107.170.32.71,9001,5.715375,7289439,40.714298/-74.005997,2015-07-11T00:00:00.000Z
birdlaw,C6F4DF4498821A0F9FB2ED1BE5EC16B78E65F394,MH,108.31.164.66,9090,0.124464,1437948,38.817501/-77.630798,2015-07-11T00:00:00.000Z
RingsOfFury,E4C42A96CED0B96BA354A2B0FDC171C36E19303E,MGE,209.249.157.69,9001,10.547827999999999,140974,39.925999/-75.119598,2015-07-11T00:00:00.000Z
Idatha,CBD4F4CBA2D5AC40DB4DF0C9B79321AEB436D0F9,M,91.228.52.186,9001,0.246006,950319,51.000000/9.000000,2015-07-11T00:00:00.000Z
perseus,DEC3330B3E4F220E792BD2113D86F2C0C90159B9,MG,176.9.192.171,443,17.064726999999998,1725261,51.000000/9.000000,2015-07-11T00:00:00.000Z
gravelicious,E03A25C5A8A43AC3EB762B357C3FC55218690A97,MG,37.187.17.95,443,4.64238,1690769,48.860001/2.350000,2015-07-11T00:00:00.000Z
Totor,CBAEDC7611004C34B4CD29B84C253C6480C320AC,M,91.181.220.131,9001,0.5898239999999999,3,50.849998/4.350000,2015-07-11T00:00:00.000Z
fltrpb,4B1A65328E06B3BD8C3841497212563827442534,MG,178.63.18.25,9001,2.802365,193818,51.000000/9.000000,2015-07-11T00:00:00.000Z
docker99a1162375,F99B2FF301537025CB6F3E0A143F81797199875F,M,188.226.232.57,9001,5.5813950000000006,311588,52.349998/4.916700,2015-07-11T00:00:00.000Z
RelayStation,7332CF5E5CA072CBDE142151AC4674AC520C8AC9,MGH,95.174.227.96,9001,10.540647000000002,518743,47.000000/8.000000,2015-07-11T00:00:00.000Z
Unnamed,F174244390D8E34FE8AC0653C60203FB0BCFD630,M,92.111.142.33,9090,0.054884999999999996,10122993,52.366699/4.900000,2015-07-11T00:00:00.000Z
grhtorguido,8893D8C983B3F01B1ECFE9487DEC601C41F097AE,M,80.134.128.222,9001,0.059328000000000006,37,51.000000/9.000000,2015-07-11T00:00:00.000Z
Hepta,908AE8281C180C9793404AE689CA675E1C1F592D,MEH,79.172.193.32,444,1.4299819999999999,953247,47.492500/19.051399,2015-07-11T00:00:00.000Z
Theend,3DB5E9C708C213C83758FC8E72DBD7ECFD62B738,MGH,109.163.233.169,443,3.604032,1833410,46.000000/25.000000,2015-07-11T00:00:00.000Z
pronoiarelay01,DB6AC6C1CBBBF2CDA565B554AAB3CBDE39741854,MGH,213.133.123.151,443,3.863531,2613732,51.000000/9.000000,2015-07-11T00:00:00.000Z
torpidsCZgtt,0E3DE4D738C91A8BB56432EF2DA7C28D4108F4A2,MGH,46.36.37.27,443,5.006113,808006,50.083302/14.416700,2015-07-11T00:00:00.000Z
Unnamed,C33A754316FD68F6BE7028AD5F83EF6775AED8B1,M,78.27.110.87,3306,1.478223,2394106,62.900002/27.683300,2015-07-11T00:00:00.000Z
choroyIU6HwzJIz2VcW,F1415974C9BAD20AC0736B99823FD0C6C5128DD5,M,198.252.153.107,9001,0.681975,1142098,38.000000/-97.000000,2015-07-11T00:00:00.000Z
ultraexit23,B8E86AE6172A4279A5F278CDC97CC8452D6EE2DF,MGEH,89.105.194.90,9001,12.812567999999999,1251673,52.366699/4.900000,2015-07-11T00:00:00.000Z
xrxbu,FB036E5F79D4DFDC724F234CAC3C10ADF96A1676,ME,185.27.238.123,22442,0.733106,28853,52.366699/4.900000,2015-07-11T00:00:00.000Z
marlon,EAC25D15DFFD511EEED3CFED977FC73B28CFEF3E,M,5.135.190.129,9001,0.720568,1578964,48.860001/2.350000,2015-07-11T00:00:00.000Z
Unnamed,9A351A862FAAB2E4C30E6C880FBDB7F3AAED03C1,M,37.247.52.107,9001,0.228404,592579,42.783298/12.600000,2015-07-11T00:00:00.000Z
73rm1n470rx,2D0B0EA0F2CB107AD02B808AB53C566659FC2D42,ME,14.202.230.49,9001,0.10409,310798,-27.000000/133.000000,2015-07-11T00:00:00.000Z
AnonNodeFin69,DA6E632B38C9607A6289517BDB2AA196A200725B,MEH,83.102.63.92,443,0.097816,1304333,62.900002/27.683300,2015-07-11T00:00:00.000Z
torr0zzy,007900928C7D38CFDCB3BC8407CAD6EE57A24FE2,MG,88.198.11.171,9001,6.991207999999999,1745761,49.447800/11.068300,2015-07-11T00:00:00.000Z
derhase,B09FB9AD0B6FFF58EDEA28326B61C43134FD9AED,MH,146.0.73.178,19689,1.263813,13606858,52.366699/4.900000,2015-07-11T00:00:00.000Z
HughLaurie,2D6829E2D62947CEC74F99E65FA826F1BC2CD1F9,M,59.27.30.37,3000,1.02657,2718372,37.570000/126.980003,2015-07-11T00:00:00.000Z
gorichanaz,720E39692092BAE119E0B745C5110E8CD8BCFA38,MEH,72.249.185.100,9001,0.36629500000000004,9344478,38.614300/-90.444397,2015-07-11T00:00:00.000Z
BabylonNetwork00,3BEFAB76461B6B99DCF34C285E933562F5712AE4,MGEH,62.141.45.12,443,12.002336,2603582,51.000000/9.000000,2015-07-11T00:00:00.000Z
VULTAPHER,C67F0B79662B61229A85E4789408258F04EEC19D,MH,212.51.156.183,9001,1.4136220000000002,2674494,47.000000/8.000000,2015-07-11T00:00:00.000Z
Unnamed,A164B376E0D51F0B289ACE9C13A95AB092B1B345,M,148.251.83.196,9001,0.12305500000000001,1970056,51.000000/9.000000,2015-07-11T00:00:00.000Z
Unnamed,5F6FCFB6A60A115DE16A7E997E96B1B745D859BB,M,178.32.143.175,9200,1.519616,1,42.833302/12.833300,2015-07-11T00:00:00.000Z
spookydesign0001,4FB984B75F27C8EF3FD0518262A4230608B3902F,MH,85.119.83.190,9001,0.286811,453907,EC2V/51.514198,2015-07-11T00:00:00.000Z
HavuTor,9AA520E14E98878165B61A0C5713BE3641189BBC,M,91.154.131.78,9001,0.23254,8986847,60.170799/24.937500,2015-07-11T00:00:00.000Z
greenteam,B705FA469718650AD548B9E964DA6FE608BB704F,M,46.17.97.221,13441,1.292322,1512512,52.366699/4.900000,2015-07-11T00:00:00.000Z
xirrad,32018FDE60DA9BC4816A46C925CB4C7888C160A9,ME,162.221.201.57,9001,0.49527499999999997,1385506,49.235802/-122.869301,2015-07-11T00:00:00.000Z
hunterchain,1705159B4D2C047D3BFBC9AB190E617C12D38AC5,M,192.99.247.234,9001,1.52041,64844,45.507801/-73.580399,2015-07-11T00:00:00.000Z
DFRIpi008,BF636047177D23CC3B5EE785AA1FAF1E088DE8CC,M,217.209.85.237,443,1.028383,6381274,58.599998/16.183300,2015-07-11T00:00:00.000Z
bobsrelay,144B1351AD710B73B91FEFD25597A71C442280A7,MH,94.210.190.44,9001,1.308085,12788826,52.083302/4.300000,2015-07-11T00:00:00.000Z
0xbbATdf,AB7A055A7CB80315A4DCEB4BA8E319AFBFF2ACAA,MGH,134.119.32.247,443,12.427877,2163060,51.000000/9.000000,2015-07-11T00:00:00.000Z
walltor,221502FD6717FE255D0E7AB577EC3F4DBEF40535,MGH,79.172.204.36,4480,2.593082,13984613,47.492500/19.051399,2015-07-11T00:00:00.000Z
Unnamed,906933A309F15D7CF379127078A6791DF9B0C763,MGH,91.121.82.25,443,11.219308999999999,2417613,48.860001/2.350000,2015-07-11T00:00:00.000Z
carsol,0BA7627F43CE19FB2229A81B212752D62E935878,M,93.50.140.170,443,0.7054819999999999,259429,45.461201/9.187800,2015-07-11T00:00:00.000Z
hushnode2,969539FD3F5E6B31D5D7699578E285383E12D060,MH,188.166.45.35,9001,1.1995429999999998,3500119,52.349998/4.916700,2015-07-11T00:00:00.000Z
Unnamed,DF8F92C88532ED14881760D72BF8A3DD5A772C18,M,65.19.178.177,9001,0.24584299999999998,2317207,37.515499/-121.896202,2015-07-11T00:00:00.000Z
relayX,E8ABF6DB99A21990B0988C61F0AC0666135EE958,M,5.9.83.204,9001,9.063431000000001,608188,51.000000/9.000000,2015-07-11T00:00:00.000Z
TorSupporter,99044C3A496BBCD7258379EAB2A4BE08B2338339,M,79.241.200.218,9001,0.600979,428,51.049999/13.750000,2015-07-11T00:00:00.000Z
startor1sg,AD00FAC2AB97E310ECAB25E6A154FAEED345922E,MH,128.199.92.169,443,0.6250410000000001,1902468,1.293100/103.855797,2015-07-11T00:00:00.000Z
devrandom3,49975AC327C47108CB6B57519385D740A2CADDBB,M,85.214.146.221,9090,0.598525,2114504,52.516701/13.400000,2015-07-11T00:00:00.000Z
eol,229F003F501285FB55E384585433E8F1FE35A0C5,MH,31.186.144.88,443,0.169152,2253480,53.360600/83.763603,2015-07-11T00:00:00.000Z
UkraineFTW,BE51288A07B1A0F4B5D877AE534E8B0BB7ACF122,M,87.236.194.47,443,1.253338,1498287,50.083302/14.466700,2015-07-11T00:00:00.000Z
theShocker2,128E58BA752AFD640CB31A8E53FBE659D05FCCF3,MH,68.4.234.34,9001,0.58282,2120639,33.645100/-117.678596,2015-07-11T00:00:00.000Z
redbird,69C2E3049D62EE3C164251E17EE1CFFA4D9F92FE,M,192.3.28.242,443,0.45016199999999995,1078501,42.986401/-78.727898,2015-07-11T00:00:00.000Z
Vortur,1DD3B0EB9C762A4882DFB63564C6CD5F36343706,ME,185.77.129.54,80,2.603008,53609,52.366699/4.900000,2015-07-11T00:00:00.000Z
sscnet09,1172D784006AC9C6C4E5F9E368D9AD079B223114,M,45.63.84.217,9001,1.177988,8184553,37.333801/-121.891502,2015-07-11T00:00:00.000Z
CalyxInstitute08,0B5E5E70FFEA9C7F9FFD13B8E16916A608F3E9EB,MGEH,162.247.72.216,443,8.274233,17639919,40.721401/-74.005203,2015-07-11T00:00:00.000Z
itpol2,C4BDCDA51E92DF3099FD6AEC80AB9E34C24F4C25,M,87.104.133.98,443,2.028745,259372,55.565701/9.752600,2015-07-11T00:00:00.000Z
emubeard,7B6CAD1A623979F0CE86FC142E3C2EBB26FBF399,M,91.240.229.195,9001,0.7629729999999999,14,51.500000/-0.130000,2015-07-11T00:00:00.000Z
Unnamed,0C593E6F8ECAF372AB612E1A8B5C684B03FF8A68,M,5.9.140.156,9001,16.494076,34,51.000000/9.000000,2015-07-11T00:00:00.000Z
kedmytor,35F2F6B18C9C47331D7277EB17EBF33111968AFD,M,109.133.106.154,9001,0.47487,1027453,50.849998/4.350000,2015-07-11T00:00:00.000Z
postpost,C9EBD47AEE8B7DCE24288953FA3518A56D57407D,M,77.20.93.90,443,0.417344,263230,51.000000/9.000000,2015-07-11T00:00:00.000Z
seme,F06D367F32DD076F0EEC11AEE6F1DCED1B2AC2D1,M,91.121.146.117,443,0.358237,12355397,48.860001/2.350000,2015-07-11T00:00:00.000Z
CTFVela,E93A7E3BF99F3EFC2EA6EE7C44B898E0818AD2C5,MH,198.245.50.148,993,0.629826,1178459,45.507801/-73.580399,2015-07-11T00:00:00.000Z
sfaffero,835531BDAD9B55E92D9C518A34E4EB98A6C1CA2B,MGH,5.135.165.225,9001,11.635071,995154,48.860001/2.350000,2015-07-11T00:00:00.000Z
BackToThePrivacy33,492DBC97461DDE779AC7DB014ACF09BFCDE1A26A,MH,85.14.240.33,443,1.910518,1276181,51.000000/9.000000,2015-07-11T00:00:00.000Z
Flohzirkus,0CB5A15BC0E77B4D2264FCD760831E15A73DBC65,MG,92.222.25.225,443,2.415928,916799,48.866699/2.333300,2015-07-11T00:00:00.000Z
1jabberat,75DEAB9446C533D29276304BFB04FA80A03E6566,M,119.228.28.7,53521,0.105887,626891,35.689999/139.690002,2015-07-11T00:00:00.000Z
xdefTor2,0FE5F09A197D1FBB9802AC2BBBE73E7FC84C5DB8,MH,178.62.58.80,9001,1.863059,2035143,EC2V/51.514198,2015-07-11T00:00:00.000Z
Marge,95DB87EDA5E99E14E283551BB9C12F4E68C1800F,M,87.106.43.24,9001,2.152536,2898172,51.000000/9.000000,2015-07-11T00:00:00.000Z
Unnamed,4DAF7EF31CAB3EAE23B3043D4F76F827348FC5EE,MH,109.189.131.76,443,0.24816300000000002,2685242,59.916698/10.750000,2015-07-11T00:00:00.000Z
runcitor,DAFF01E70B74CF366B13AB37B0B9FB63FC3C6ED1,M,72.52.97.67,443,0.115353,3594655,41.826698/-111.875000,2015-07-11T00:00:00.000Z
Torg,2AE35F14DAFD7B117E0A68A41645944B2F5DB7F0,MH,176.31.255.6,9901,0.625011,2604345,48.860001/2.350000,2015-07-11T00:00:00.000Z
Unnamed,2083FBB5A67DB15F8ABF0C8319594EE9FBE65DAF,MGH,104.156.57.199,443,3.068542,2101999,27.947500/-82.458397,2015-07-11T00:00:00.000Z
skins,E5EC79EFEB47E90D9D2E38F6053352B6C867BECC,MH,83.140.11.252,9001,0.18165199999999998,9911099,59.329399/18.068600,2015-07-11T00:00:00.000Z
Unnamed,A184184EDC690394118660749B501746D7E1D99B,M,107.198.110.209,8081,0.23115799999999997,25583,38.255199/-85.545898,2015-07-11T00:00:00.000Z
QPgufmQMLX9T,184E9215A97F21323BF8661329FCB6F89305CDAC,ME,192.3.24.227,9001,4.287488000000001,0,42.986401/-78.727898,2015-07-11T00:00:00.000Z
ultraexit20,7790849B3890B1E6B37AA63C2A4DAA7A4907DBDB,MEH,89.105.194.87,9001,7.976437,669658,52.366699/4.900000,2015-07-11T00:00:00.000Z
PTAH,CD998973A87B3516AA2882A63F01803545F71A12,M,155.94.174.70,9001,1.4567919999999999,1198247,34.043800/-118.251198,2015-07-11T00:00:00.000Z
Unnamed,7D3486668F7C2868DAC85343BEE1BF21F18E9657,M,192.95.27.143,110,0.314388,194529,45.507801/-73.580399,2015-07-11T00:00:00.000Z
freddyLABs,A960FF2CCB9764C59CBB4C99EB07D76E6208AC37,M,185.82.200.208,443,0.300978,821060,52.349998/4.916700,2015-07-11T00:00:00.000Z
kili,DD85503F2D1F52EF9EAD621E942298F46CD2FC10,MGH,178.62.173.203,9001,11.513481,2702817,52.349998/4.916700,2015-07-11T00:00:00.000Z
massivevpsnet,10687693ECE35F7C90B6D5728597A035602D5A62,MG,176.31.28.63,443,5.032976,158478,48.860001/2.350000,2015-07-11T00:00:00.000Z
vikesGrayvieBeard,0522B7D9FBDFA6FDA81DC6B12A8FA0BA1F7084B4,MG,80.216.123.252,9001,5.324582,129687,59.329399/18.068600,2015-07-11T00:00:00.000Z
geogeo,295AC2DB5ADF4E2DB2DB6FF7030E29DD7E4D765B,M,93.50.186.136,9001,0.5196280000000001,117730,42.833302/12.833300,2015-07-11T00:00:00.000Z
ReforgedAsAnduril,B5078F2A237BB0CF9179850E1B7B290A83C97816,M,184.39.159.109,9001,0.057087000000000006,457439,34.988499/-81.204803,2015-07-11T00:00:00.000Z
RMLAnonSrv,556BB821615FA1136B2EA6006F2C6CAD2F04AF16,M,77.57.104.96,9001,1.2239849999999999,1172359,47.000000/8.000000,2015-07-11T00:00:00.000Z
sonsorolDotNet,3DE567C1350C0E858C6147AECB06EA9B3EAF3261,MEH,50.247.195.124,9001,1.10937,6208950,42.458599/-71.359703,2015-07-11T00:00:00.000Z
observersilence,4284E942842BCD7747AD468147B50BC93ADD8258,MG,192.99.43.113,443,3.517403,71436,45.507801/-73.580399,2015-07-11T00:00:00.000Z
WorldNeedUs,6506632262B700EEB56179BE4FE62B50CD5C6ECA,MGE,87.106.30.91,443,2.4371129999999996,3920914,51.000000/9.000000,2015-07-11T00:00:00.000Z
GangsterPlatoon,52C46DD883D3F07E87DC840EB59F8C9136519387,MH,173.255.237.107,9001,0.472267,4555542,39.489899/-74.477303,2015-07-11T00:00:00.000Z
relay421,D175EF6E968B252959A09AA413749FB76141F198,M,217.160.178.10,9001,0.144926,4258036,51.000000/9.000000,2015-07-11T00:00:00.000Z
default,9EAC77787D3A409898B92C77F2E95F4D48F81220,M,75.85.77.118,443,0.14151,233397,33.986900/-117.655502,2015-07-11T00:00:00.000Z
hviv100,10FDA609624925659622F89107C8494B6033A7FA,MGH,194.104.0.100,9001,4.903644,9606036,52.366699/4.900000,2015-07-11T00:00:00.000Z
GlobalHyperMegaNet,EEAF9A1B9421B32A706C2FCF74047D6896806435,M,87.106.164.63,9001,0.141838,2543151,51.000000/9.000000,2015-07-11T00:00:00.000Z
Unnamed,E7266657DE90C55C14143AE57C11FA8F0BE13FC4,MH,188.40.248.57,443,1.925849,1901728,51.000000/9.000000,2015-07-11T00:00:00.000Z
Unnamed,72032E0D5D81BDD198CF8AD05DA52427D16744E8,MEH,104.236.100.82,9001,0.8279160000000001,4996917,40.714298/-74.005997,2015-07-11T00:00:00.000Z
matator,E81805F71F5073918262F2FAC7B157402B21C2DE,MH,86.59.21.251,443,1.395721,417789,48.200001/16.366699,2015-07-11T00:00:00.000Z
Fietor,1702B9B6C1ECAA124755CD726A35D6554E2E427C,MH,91.64.225.203,9001,0.138493,1448840,52.496601/13.347700,2015-07-11T00:00:00.000Z
synfin,9F39A35DE591B2E8769E8AF2E0B811C4792B8ACD,M,45.79.109.55,9001,0.259959,2265429,39.489899/-74.477303,2015-07-11T00:00:00.000Z
noiseexit01a,E93F05C9A7112544A2F132CBB7F6701877140F2A,MGEH,173.254.216.66,443,10.861766,12728543,34.043800/-118.251198,2015-07-11T00:00:00.000Z
Unnamed,2AC2C3D7D1D38762A9033927CA8D1682465D0757,MH,38.77.19.37,9004,1.257258,883159,38.000000/-97.000000,2015-07-11T00:00:00.000Z
Unnamed,4A1DA6838DD08C63FDCBA1BC363B0776FC771F85,MG,185.21.100.163,9001,5.39607,1715991,51.000000/9.000000,2015-07-11T00:00:00.000Z
GoatRelay,3FFB5B370A7ABF1F2CD2ABEF7604331BD8928290,MGH,5.189.140.245,9001,4.4304369999999995,1058716,51.000000/9.000000,2015-07-11T00:00:00.000Z
IchhabedasConfig,AC160BBA32C2869F280943B38A71B472EC18C39C,M,89.100.134.7,443,0.080219,10387120,53.333099/-6.248900,2015-07-11T00:00:00.000Z
hqhtor,855038A1BBBC6329406B0DB33DF126390157EE34,M,217.228.205.70,9001,0.054508,65120,51.000000/9.000000,2015-07-11T00:00:00.000Z
bronko,50528AFA0A6464F7C3E4BFC3F038D17C90A20500,M,37.187.101.180,9001,4.61031,8,48.860001/2.350000,2015-07-11T00:00:00.000Z
evo,7F194BFFD0742F3ABF053650F3144C965B4E94D7,MG,192.42.113.100,9002,8.985467,737063,52.366699/4.900000,2015-07-11T00:00:00.000Z
SSORR,697E843986D0F1842692698B96A219A16CA67505,MGH,198.50.151.10,23412,5.373697,727022,45.507801/-73.580399,2015-07-11T00:00:00.000Z
DanWue,F7B1CF7B0B6C2EFD6144BBDF5329AC63D17116CF,MGH,84.50.22.115,443,5.577342,544059,59.433899/24.728100,2015-07-11T00:00:00.000Z
qwerty,FD7DF12926DE534C4E48F70E13182B183317163E,MH,88.198.25.92,4701,1.275497,1245695,49.447800/11.068300,2015-07-11T00:00:00.000Z
thanatosCZ,12FD624EE73CEF37137C90D38B2406A66F68FAA2,MGH,37.157.195.87,443,9.386927,1476222,50.083302/14.416700,2015-07-11T00:00:00.000Z
cave,3875C9C843D33762FA733BCAF128F26A10BC75E7,ME,65.129.200.24,9001,0.176195,195320,32.221699/-110.926498,2015-07-11T00:00:00.000Z
000000s2,10ACB1A6DC72FF289AC98B42F24AE3C10116287C,MEH,82.211.19.143,443,1.407673,989927,51.000000/9.000000,2015-07-11T00:00:00.000Z
TorNickname,879253DFBA16D0F47A1760F3CA39BF0583B2A2F5,MH,73.153.130.13,443,0.092554,414977,38.000000/-97.000000,2015-07-11T00:00:00.000Z
